comment_id,video_id,category,depression_signal_score,self_disclosure_flag,lex_tfidf_sum,sent_neg_score,hdbscan_label,gmm_label,gmm_max_prob,tsne_x,tsne_y
UgxRhwj8UBSY4WGO-Wl4AaABAg,NQmnJtB1gzo,fitness_wellness,0.0672799999999999,0,0.0,0.3364,-1,7,1.0,11.597676,0.3084549
UgwIaOJh-HULCjnOMxp4AaABAg,NQmnJtB1gzo,fitness_wellness,0.0019,0,0.0,0.0095,-1,7,1.0,-9.037225,47.82455
UgzkgqLSYeRRjz-PKzR4AaABAg,NQmnJtB1gzo,fitness_wellness,0.5709599999999999,1,1.0,0.1048,-1,7,1.0,-14.456894,6.8807898
UgxQCOSlAukWnVN_JQ54AaABAg,NQmnJtB1gzo,fitness_wellness,0.0102,0,0.0,0.051,-1,6,0.9999237,-16.153732,75.73647
UgzaO10z7Q118ZUTteZ4AaABAg,NQmnJtB1gzo,fitness_wellness,0.00286,0,0.0,0.0143,-1,6,0.9999275,-20.798512,38.34829
UgxTaWciRqYZ8ek0e114AaABAg,NQmnJtB1gzo,fitness_wellness,0.0,0,0.0,0.0,-1,6,1.0,-35.804546,54.850204
UgzPMSO9vkGoZVr-LUB4AaABAg,NQmnJtB1gzo,fitness_wellness,0.05126,0,0.0,0.2563,-1,7,1.0,-13.997838,6.1255684
UgwP3tlt1saPGDIs5aZ4AaABAg,NQmnJtB1gzo,fitness_wellness,0.00792,0,0.0,0.0396,1,8,1.0,31.007925,49.81372
UgwVG-gFCsoOCbnt5Id4AaABAg,NQmnJtB1gzo,fitness_wellness,0.0,0,0.0,0.0,-1,6,1.0,-41.536243,58.352654
UgybJXWCswHtHekg2aZ4AaABAg,NQmnJtB1gzo,fitness_wellness,0.03846,0,0.0,0.1923,-1,8,0.9978851,-1.3753453,-26.947542
UgwFx4aTXTzR1vei9rZ4AaABAg,NQmnJtB1gzo,fitness_wellness,0.04316,0,0.0,0.2158,-1,6,0.99720776,-6.1343875,45.487904
Ugwd6Ea3emcUYSK9cHd4AaABAg,NQmnJtB1gzo,fitness_wellness,0.0,0,0.0,0.0,-1,8,0.9943398,38.539917,18.410435
UgzKQMOvVQ5a16-lwp54AaABAg,NQmnJtB1gzo,fitness_wellness,0.07244,0,0.0,0.3622,-1,7,0.5209826,2.7966955,-22.004879
UgxopidYfh1Aipy-D-h4AaABAg,NQmnJtB1gzo,fitness_wellness,0.0,0,0.0,0.0,3,6,0.9997635,-19.327559,53.57931
UgzH23HyuwMUzdvAg_N4AaABAg,NQmnJtB1gzo,fitness_wellness,0.0037199999999999,0,0.0,0.0186,-1,7,1.0,-13.831976,6.692481
UgydvBuxpEdwC7wKxWF4AaABAg,NQmnJtB1gzo,fitness_wellness,0.0143,0,0.0,0.0715,3,6,1.0,-32.713345,65.81767
UgxL1dm1z5N07PbZWrx4AaABAg,NQmnJtB1gzo,fitness_wellness,0.00714,0,0.0,0.0357,-1,7,0.9999924,-10.003792,52.02782
Ugw41hHtG3wnvePy3Cp4AaABAg,NQmnJtB1gzo,fitness_wellness,0.02142,0,0.0,0.1071,-1,8,0.9987267,-15.538799,11.310088
UgxjJfi77BR0kU_m-Zx4AaABAg,NQmnJtB1gzo,fitness_wellness,0.08422,0,0.0,0.4211,-1,7,1.0,-14.031195,7.2501173
UgwpXbYgfLRCzKjsANF4AaABAg,NQmnJtB1gzo,fitness_wellness,0.01714,0,0.0,0.0857,-1,8,0.9167524,-39.06846,69.091896
Ugy9w-UNxlCtH3gL4oh4AaABAg,NQmnJtB1gzo,fitness_wellness,0.02858,0,0.0,0.1429,-1,8,1.0,-14.211695,-31.042933
UgxZx4VNwzGMoFTnlfN4AaABAg,NQmnJtB1gzo,fitness_wellness,0.00286,0,0.0,0.0143,-1,7,0.9999924,-9.777597,51.455944
Ugyzhuxl7PX_akickHt4AaABAg,NQmnJtB1gzo,fitness_wellness,0.01572,0,0.0,0.0786,-1,9,1.0,-24.231758,27.530775
UgzkE_VDg316lte6rNh4AaABAg,NQmnJtB1gzo,fitness_wellness,0.00412,0,0.0,0.0206,3,6,1.0,-36.083927,69.9583
UgznDDt5qX6dgm_4b0t4AaABAg,NQmnJtB1gzo,fitness_wellness,0.0,0,0.0,0.0,-1,8,0.99926406,-11.2342615,-29.212952
UgwbJkaQQFAjnK_AHCN4AaABAg,NQmnJtB1gzo,fitness_wellness,0.03028,0,0.0,0.1514,-1,7,1.0,-13.325516,6.9925184
UgxLWrb-9425Fopanh94AaABAg,NQmnJtB1gzo,fitness_wellness,0.0,0,0.0,0.0,-1,7,1.0,11.653511,0.11589636
UgyjWPSiOox-DZ41OFR4AaABAg,NQmnJtB1gzo,fitness_wellness,0.06872,0,0.0,0.3436,-1,6,1.0,-26.676182,69.68375
Ugyvt8U-2YsdfmdbQDV4AaABAg,NQmnJtB1gzo,fitness_wellness,0.053,0,0.0,0.265,-1,7,1.0,-13.825871,6.4191046
Ugxj1bxeSAoX3GiPGRZ4AaABAg,NQmnJtB1gzo,fitness_wellness,0.00858,0,0.0,0.0429,-1,8,0.9999924,-13.034007,21.628094
UgzPblDee_D1gehN9Lx4AaABAg,NQmnJtB1gzo,fitness_wellness,0.31226,0,1.0,0.0613,-1,7,0.96912235,14.050905,-11.506341
Ugw2pseHb6jCZXRZEgR4AaABAg,NQmnJtB1gzo,fitness_wellness,0.0,0,0.0,0.0,-1,8,0.9999008,29.754307,51.897484
UgyrjJ6p7iL6ch0VfSB4AaABAg,NQmnJtB1gzo,fitness_wellness,0.02,0,0.0,0.1,-1,7,1.0,-8.52051,47.933693
Ugx6R6oaE-aGVEyVA6d4AaABAg,NQmnJtB1gzo,fitness_wellness,0.39858,0,1.0,0.4929,-1,0,0.5888752,-19.109413,15.491512
Ugw4nCHEGMJF1TgvprV4AaABAg,NQmnJtB1gzo,fitness_wellness,0.31572,0,1.0,0.0786,-1,6,1.0,-34.68253,39.687626
UgzLb-TZyEBG4qTRGvJ4AaABAg,NQmnJtB1gzo,fitness_wellness,0.7182,1,1.0,0.091,-1,6,1.0,-30.979605,66.60908
UgzvQOKjfZQ7CYyGc7t4AaABAg,NQmnJtB1gzo,fitness_wellness,0.0019,0,0.0,0.0095,-1,7,1.0,-9.029648,47.574
UgxfirF79EsWJfOXXUV4AaABAg,NQmnJtB1gzo,fitness_wellness,0.3565399999999999,0,1.0,0.2827,-1,7,1.0,9.687929,11.646997
UgyWtZh_eMjzp7vNt754AaABAg,NQmnJtB1gzo,fitness_wellness,0.0869,0,0.0,0.4345,-1,7,1.0,-13.2608,6.3480167
Ugw3V8_jauqEJXXH6AZ4AaABAg,NQmnJtB1gzo,fitness_wellness,0.00858,0,0.0,0.0429,-1,7,0.99998856,-3.1308851,0.407909
UgwDt7eb5dDBRo_kG2F4AaABAg,NQmnJtB1gzo,fitness_wellness,0.0,0,0.0,0.0,-1,7,1.0,-10.17822,44.957043
Ugw6NtnpNd84u3k7jG54AaABAg,NQmnJtB1gzo,fitness_wellness,0.01126,0,0.0,0.0563,-1,7,1.0,-14.123088,6.2154803
UgzLrxemgiUEi3D8w-F4AaABAg,NQmnJtB1gzo,fitness_wellness,0.36698,0,1.4074,0.3349,-1,6,1.0,-32.612175,52.683006
UgyOhU-j4E7NVDoP4Pd4AaABAg,NQmnJtB1gzo,fitness_wellness,0.30952,0,1.0,0.0476,-1,6,0.9991344,-46.688084,14.723826
UgwvcqnWg-G0rm4nHkp4AaABAg,NQmnJtB1gzo,fitness_wellness,0.01072,0,0.0,0.0536,3,6,1.0,-22.628098,60.558823
UgwsmAsNoBan9FRmB8V4AaABAg,Ta8_ASDu9yk,fitness_wellness,0.3071399999999999,0,1.0,0.0357,-1,8,0.99569106,-24.596613,-21.269026
UgyUub4xu7IUL9F38t94AaABAg,Ta8_ASDu9yk,fitness_wellness,0.0,0,0.0,0.0,-1,6,0.9996529,-40.120567,55.576855
UgxC2wAiOB2tBgqs3ax4AaABAg,Ta8_ASDu9yk,fitness_wellness,0.01468,0,0.0,0.0734,3,6,1.0,-23.741167,64.282104
Ugzhilyqs2on0F382HJ4AaABAg,Ta8_ASDu9yk,fitness_wellness,0.03964,0,0.0,0.1982,-1,8,0.8981193,-17.691128,14.9584675
UgxAtFLLEYYWD5FXJ5Z4AaABAg,Ta8_ASDu9yk,fitness_wellness,0.0,0,0.0,0.0,-1,6,0.9999733,-21.171915,55.706757
UgxZC8PHcLCWy-RJduR4AaABAg,Ta8_ASDu9yk,fitness_wellness,0.0,0,0.0,0.0,-1,8,0.9435216,20.839943,7.53348
UgwHKSQJV_vHLdGt-qB4AaABAg,Ta8_ASDu9yk,fitness_wellness,0.08998,0,0.0,0.4499,-1,6,1.0,-32.983036,57.866062
UgwbmnoeiepdXQJA8PR4AaABAg,Ta8_ASDu9yk,fitness_wellness,0.13198,0,0.0,0.6599,-1,7,0.96843493,-12.35165,54.68476
UgzWd4O3YpOsAluXBIZ4AaABAg,Ta8_ASDu9yk,fitness_wellness,0.0,0,0.0,0.0,-1,0,0.9889908,-29.368542,18.329847
Ugzd7ZlfvN6vW5TWk3t4AaABAg,Ta8_ASDu9yk,fitness_wellness,0.30572,0,1.0,0.0286,-1,0,0.9999542,-59.938507,16.038343
UgzOZDNNET_BhYNploN4AaABAg,Ta8_ASDu9yk,fitness_wellness,0.01142,0,0.0,0.0571,-1,6,1.0,-24.950361,69.55448
UgwLMdkQ6oYA24KZZsJ4AaABAg,Ta8_ASDu9yk,fitness_wellness,0.0,0,0.0,0.0,-1,9,0.9499755,20.918512,7.6716127
UgxP9Ziied71cBdlI414AaABAg,Ta8_ASDu9yk,fitness_wellness,0.01582,0,0.0,0.0791,3,6,1.0,-31.15496,57.50901
Ugz7oTsdp6OjU0ASU4p4AaABAg,Ta8_ASDu9yk,fitness_wellness,0.03604,0,0.0,0.1802,-1,6,1.0,-10.155267,68.369446
UgyH9vDFh-udX-hMywF4AaABAg,Ta8_ASDu9yk,fitness_wellness,0.0119,0,0.0,0.0595,3,6,1.0,-26.963047,65.31467
UgyzDusbv74LZ8Bt5QZ4AaABAg,Ta8_ASDu9yk,fitness_wellness,0.01526,0,0.0,0.0763,-1,0,0.9549058,-42.71703,48.96047
UgxE1mMx-jF9_Gimo-Z4AaABAg,Ta8_ASDu9yk,fitness_wellness,0.01858,0,0.0,0.0929,-1,6,0.9998932,-26.832132,65.36339
UgxmZ8UOkrMsFCxensJ4AaABAg,Ta8_ASDu9yk,fitness_wellness,0.03928,0,0.0,0.1964,-1,6,1.0,-29.100962,55.619278
UgxgOIArdVnpBKPmwsd4AaABAg,Ta8_ASDu9yk,fitness_wellness,0.00182,0,0.0,0.0091,-1,7,1.0,32.1436,8.391572
Ugy3q3pdnIZLwe2hvvt4AaABAg,Ta8_ASDu9yk,fitness_wellness,0.31356,0,1.0,0.0678,-1,6,1.0,-26.225065,68.569824
UgxZRnu2zgn2aTR8QPl4AaABAg,Ta8_ASDu9yk,fitness_wellness,0.30896,0,1.0,0.0448,-1,0,0.9940023,-41.314663,46.590973
Ugz5T8PmiwmVtIFq6zN4AaABAg,Ta8_ASDu9yk,fitness_wellness,0.3184,0,1.0,0.092,-1,6,1.0,-21.33431,58.423492
Ugx2wnSI-1juANyWqq94AaABAg,Ta8_ASDu9yk,fitness_wellness,0.0,0,0.0,0.0,-1,9,1.0,8.544085,30.135689
Ugxrt9Md22g9Ua-J6vd4AaABAg,Ta8_ASDu9yk,fitness_wellness,0.0,0,0.0,0.0,-1,6,0.98663193,-22.28958,53.65122
UgxFT-6VF11WBAU8ufN4AaABAg,Ta8_ASDu9yk,fitness_wellness,0.0271399999999999,0,0.0,0.1357,-1,6,1.0,-27.343998,66.3904
Ugxh_bIe53CTfRodCnF4AaABAg,Ta8_ASDu9yk,fitness_wellness,0.0,0,0.0,0.0,-1,8,1.0,33.587494,45.99989
UgxxUYBKWjHuJPEO57F4AaABAg,Ta8_ASDu9yk,fitness_wellness,0.73,1,1.0,0.15,-1,6,1.0,-36.414803,60.6518
UgyuKq_-fGjWyDfmoVJ4AaABAg,Ta8_ASDu9yk,fitness_wellness,0.0023,0,0.0,0.0115,3,6,1.0,-25.602737,64.764854
Ugz8W3jvTkuPR7FLByp4AaABAg,Ta8_ASDu9yk,fitness_wellness,0.01786,0,0.0,0.0893,3,6,1.0,-27.280085,55.649574
UgzjK4QleK3Yjr0QpGl4AaABAg,Ta8_ASDu9yk,fitness_wellness,0.01722,0,0.0,0.0861,-1,6,1.0,-30.323397,70.02816
UgyJbd8WdW5L8gSqZm94AaABAg,Ta8_ASDu9yk,fitness_wellness,0.01308,0,0.0,0.0654,3,6,1.0,-32.11215,60.64346
UgzAfN3UqNo0djZ8j0d4AaABAg,Ta8_ASDu9yk,fitness_wellness,0.75746,1,1.0,0.2873,-1,8,0.9985896,-19.985043,29.81545
UgwDnCJFhj5codk1SAl4AaABAg,Ta8_ASDu9yk,fitness_wellness,0.02172,0,0.0,0.1086,-1,6,1.0,-24.320417,68.259766
Ugzv-N69KA-3QYtn57J4AaABAg,Ta8_ASDu9yk,fitness_wellness,0.01968,0,0.0,0.0984,-1,6,0.9999161,-33.19885,44.30421
UgzHD9BY6k8QfZKUnKl4AaABAg,Ta8_ASDu9yk,fitness_wellness,0.01104,0,0.0,0.0552,-1,6,0.99968725,-31.935751,49.1144
Ugy88gcPyReCfymkZuh4AaABAg,Ta8_ASDu9yk,fitness_wellness,0.00718,0,0.0,0.0359,3,6,1.0,-27.673946,55.337925
UgwYadZiaw8VyXbjyDh4AaABAg,Ta8_ASDu9yk,fitness_wellness,0.05916,0,0.0,0.2958,-1,6,1.0,-1.3001599,44.158474
UgzhaqypKnWBACLn1Fh4AaABAg,Ta8_ASDu9yk,fitness_wellness,0.30984,0,1.0,0.0492,-1,6,0.9999924,-1.1654536,44.577183
Ugyhcgw2W0MKUC-cvRV4AaABAg,Ta8_ASDu9yk,fitness_wellness,0.31234,0,1.0,0.0617,-1,6,1.0,-18.013996,35.114105
UgzcBmzBWEeMlb9z_mp4AaABAg,Ta8_ASDu9yk,fitness_wellness,0.01048,0,0.0,0.0524,3,6,1.0,-26.137285,67.76712
UgyIlvQddmAZj2j6oBd4AaABAg,Ta8_ASDu9yk,fitness_wellness,0.00572,0,0.0,0.0286,-1,6,1.0,-18.967707,66.10876
Ugy6UyVtD-4DYNoKFdl4AaABAg,Ta8_ASDu9yk,fitness_wellness,0.01358,0,0.0,0.0679,-1,9,0.95472735,3.5998652,37.638252
UgwEMA1FN6-lIDND-QZ4AaABAg,Ta8_ASDu9yk,fitness_wellness,0.08998,0,0.0,0.4499,-1,6,1.0,-32.983093,57.86596
UgyCLpPz3o4I-isFmuB4AaABAg,Ta8_ASDu9yk,fitness_wellness,0.3,0,1.0,0.0,-1,8,0.9821033,34.627472,15.398346
UgxPnTmTlPc-_hKjh4l4AaABAg,Ta8_ASDu9yk,fitness_wellness,0.0,0,0.0,0.0,-1,6,1.0,-28.3697,74.23138
UgxlJalYesLpTwrRVwF4AaABAg,Ta8_ASDu9yk,fitness_wellness,0.02112,0,0.0,0.1056,-1,7,1.0,32.14449,8.583295
UgzRDqDFgQqTbMOJWYt4AaABAg,Ta8_ASDu9yk,fitness_wellness,0.0,0,0.0,0.0,-1,9,1.0,3.6347775,33.602345
UgypabhUlpOXP2dNSad4AaABAg,Ta8_ASDu9yk,fitness_wellness,0.02572,0,0.0,0.1286,-1,9,0.9985477,-42.17029,13.102395
UgxLYCU5Er69TyJxbQ54AaABAg,Ta8_ASDu9yk,fitness_wellness,0.0,0,0.0,0.0,-1,9,0.96082157,22.659288,4.559933
UgzhNfa3b6Hq1wTuzfJ4AaABAg,Ta8_ASDu9yk,fitness_wellness,0.74532,1,1.0,0.2266,3,6,1.0,-22.253763,66.899536
Ugye_vZS1R-oBYObTlp4AaABAg,A3XSoedsH7Y,fitness_wellness,0.0,0,0.0,0.0,-1,7,0.9993555,25.809238,-33.175026
Ugzj-BjDV-B1iXxB7qh4AaABAg,A3XSoedsH7Y,fitness_wellness,0.025,0,0.0,0.125,-1,7,0.9991802,28.801527,-43.523773
UgwRkKVYJCe7lkWBwQh4AaABAg,A3XSoedsH7Y,fitness_wellness,0.01572,0,0.0,0.0786,-1,7,0.99998856,9.068843,-11.268855
UgxZDjF2jsgpCEhA2l94AaABAg,A3XSoedsH7Y,fitness_wellness,0.02108,0,0.0,0.1054,-1,7,1.0,28.350113,-43.52977
Ugxl_rtgJk8lhsnpZTV4AaABAg,A3XSoedsH7Y,fitness_wellness,0.01544,0,0.0,0.0772,-1,7,1.0,-16.444563,52.68131
UgzI7NFrUgFJLuC2Uwd4AaABAg,A3XSoedsH7Y,fitness_wellness,0.0,0,0.0,0.0,-1,7,0.9998245,9.394938,-11.802464
Ugy5i2Ned5_MbLIfLYB4AaABAg,A3XSoedsH7Y,fitness_wellness,0.02858,0,0.0,0.1429,-1,9,0.9623622,3.2117155,25.713951
UgyClfukYRgaH_BcI_t4AaABAg,A3XSoedsH7Y,fitness_wellness,0.0,0,0.0,0.0,-1,7,0.9999924,44.321842,2.8878207
Ugyw-eKCmP_Iq-4TsyR4AaABAg,A3XSoedsH7Y,fitness_wellness,0.02096,0,0.0,0.1048,-1,7,0.9999924,9.2983,14.950152
UgxaEQmOGV1nFzJHCI94AaABAg,A3XSoedsH7Y,fitness_wellness,0.01048,0,0.0,0.0524,-1,8,0.8724884,27.229404,6.5941215
UgyyGClHE6N6OYvQwj94AaABAg,A3XSoedsH7Y,fitness_wellness,0.03102,0,0.0,0.1551,-1,7,1.0,9.029849,14.437275
UgyjLJRkJ5ThJyjPCLx4AaABAg,A3XSoedsH7Y,fitness_wellness,0.01714,0,0.0,0.0857,-1,7,0.9759262,9.166964,-11.089737
UgzZkFTOSS2KfUVQaYR4AaABAg,A3XSoedsH7Y,fitness_wellness,0.02858,0,0.0,0.1429,-1,6,1.0,-21.532892,56.16087
UgyIXTnjfRkDLB3ren14AaABAg,A3XSoedsH7Y,fitness_wellness,0.0162,0,0.0,0.081,-1,9,0.86672294,23.767899,21.487478
Ugy-LRcI84x3cK9-rGF4AaABAg,A3XSoedsH7Y,fitness_wellness,0.04346,0,0.0,0.2173,-1,8,0.98726064,-12.090333,55.60803
UgzGMJws260_PkQ0jqR4AaABAg,A3XSoedsH7Y,fitness_wellness,0.01482,0,0.0,0.0741,-1,7,1.0,9.425418,-11.813764
UgyHjONMCnS6_V-UxGl4AaABAg,A3XSoedsH7Y,fitness_wellness,0.01572,0,0.0,0.0786,-1,7,0.9324119,-33.612797,3.9811404
UgwcXopqybOtAuvukVd4AaABAg,A3XSoedsH7Y,fitness_wellness,0.0,0,0.0,0.0,-1,7,0.99882954,9.27766,-10.807522
UgxWDM22Lfs9Rlv2_J94AaABAg,A3XSoedsH7Y,fitness_wellness,0.025,0,0.0,0.125,-1,0,0.52081966,-30.14557,0.5158753
UgxHpGlPseHAvUT_me94AaABAg,A3XSoedsH7Y,fitness_wellness,0.02738,0,0.0,0.1369,-1,7,0.99796504,-15.158803,28.182808
Ugw6Nq3GOkYulitMWDh4AaABAg,A3XSoedsH7Y,fitness_wellness,0.0267799999999999,0,0.0,0.1339,-1,9,1.0,-22.854034,30.288618
UgyiD-SDv_5uOvjvzj54AaABAg,A3XSoedsH7Y,fitness_wellness,0.02858,0,0.0,0.1429,-1,9,0.9345057,13.442387,17.446255
Ugwwgh6wpJQmTMJy1eF4AaABAg,A3XSoedsH7Y,fitness_wellness,0.0,0,0.0,0.0,-1,7,0.99998474,18.607792,-33.942734
UgwjJTEgGqxulkXX9Jp4AaABAg,A3XSoedsH7Y,fitness_wellness,0.01142,0,0.0,0.0571,-1,9,0.9999771,2.0443134,20.9039
UgzmhD9ZSeTM-IgFXW94AaABAg,A3XSoedsH7Y,fitness_wellness,0.01142,0,0.0,0.0571,-1,9,0.99998474,-27.932348,26.198357
UgwF2nAsTq7-bOYmpo54AaABAg,A3XSoedsH7Y,fitness_wellness,0.0,0,0.0,0.0,-1,7,0.99996567,24.77048,-24.658083
Ugzrcf_q78iu0H_0e1R4AaABAg,A3XSoedsH7Y,fitness_wellness,0.02858,0,0.0,0.1429,-1,7,0.9999962,9.170667,-10.807697
Ugwao4y7AaFIe8KKOWF4AaABAg,A3XSoedsH7Y,fitness_wellness,0.02326,0,0.0,0.1163,-1,0,0.9999962,-31.63841,-1.3359814
UgydkEAIzsze9z0oDTh4AaABAg,A3XSoedsH7Y,fitness_wellness,0.00858,0,0.0,0.0429,-1,7,1.0,29.38378,-43.467617
Ugwgc4b8AUpj27voCaN4AaABAg,A3XSoedsH7Y,fitness_wellness,0.02228,0,0.0,0.1114,-1,7,0.96266323,28.140083,-44.02069
UgzYwyzfYpoNaKvluaN4AaABAg,A3XSoedsH7Y,fitness_wellness,0.0238,0,0.0,0.119,-1,7,1.0,9.11867,14.5574255
Ugw0F5EWTS7LUzJ0kOF4AaABAg,A3XSoedsH7Y,fitness_wellness,0.01714,0,0.0,0.0857,-1,7,0.68625706,-28.61687,-2.892215
UgwzOTx8BwLZQRdPgAh4AaABAg,A3XSoedsH7Y,fitness_wellness,0.0,0,0.0,0.0,-1,9,0.99684644,27.97153,14.556974
UgyYgNyR4jHW4A0ayGZ4AaABAg,A3XSoedsH7Y,fitness_wellness,0.0,0,0.0,0.0,-1,9,0.9986124,18.037912,21.648235
UgxggKCJ1HZsGkZq-vZ4AaABAg,A3XSoedsH7Y,fitness_wellness,0.00858,0,0.0,0.0429,9,9,1.0,23.744644,21.768951
UgwBc06w_jnXClsUC6h4AaABAg,A3XSoedsH7Y,fitness_wellness,0.02572,0,0.0,0.1286,-1,7,0.9997025,44.14326,2.90214
UgyaopDb48TpX-BN7Xp4AaABAg,A3XSoedsH7Y,fitness_wellness,0.025,0,0.0,0.125,-1,7,1.0,12.564511,15.644793
Ugz_JqZq_t2sk5Y-mUJ4AaABAg,A3XSoedsH7Y,fitness_wellness,0.0,0,0.0,0.0,-1,8,0.9983039,10.060981,19.80768
UgzvaJXwjfsLl8vdU1F4AaABAg,A3XSoedsH7Y,fitness_wellness,0.01572,0,0.0,0.0786,-1,2,0.6641138,-28.567348,-2.8010092
Ugx9iYD75bm0hCQTxGp4AaABAg,A3XSoedsH7Y,fitness_wellness,0.02858,0,0.0,0.1429,-1,7,0.99998474,8.954029,14.303292
UgwnPz1fgAvfpXsFax54AaABAg,A3XSoedsH7Y,fitness_wellness,0.01714,0,0.0,0.0857,-1,9,1.0,29.757204,-1.2041148
UgzSn5kCHeow4bRAVKJ4AaABAg,A3XSoedsH7Y,fitness_wellness,0.0,0,0.0,0.0,6,1,1.0,70.1907,50.46968
UgzEUfXqF4XjwbNW1794AaABAg,A3XSoedsH7Y,fitness_wellness,0.0,0,0.0,0.0,-1,7,1.0,28.000778,-25.842573
UgwITEQ-vCQDc_W_0DJ4AaABAg,A3XSoedsH7Y,fitness_wellness,0.0,0,0.0,0.0,-1,0,0.99849814,-31.182398,-42.96034
UgypR4lxc1nDvK4cafZ4AaABAg,A3XSoedsH7Y,fitness_wellness,0.01714,0,0.0,0.0857,-1,7,1.0,13.760449,14.709115
UgyBIVd6RNz3Mm53BxR4AaABAg,A3XSoedsH7Y,fitness_wellness,0.02142,0,0.0,0.1071,-1,7,0.97826695,-7.6857896,-10.414568
UgziS2DwNeF-sBUhSkl4AaABAg,A3XSoedsH7Y,fitness_wellness,0.0,0,0.0,0.0,-1,7,0.99998474,28.944674,-43.501675
Ugx9QqroeUpYOzB8KyJ4AaABAg,A3XSoedsH7Y,fitness_wellness,0.01714,0,0.0,0.0857,-1,2,0.9996796,-28.317734,-3.40912
UgxN3tOsYNm8RsEkeZ14AaABAg,A3XSoedsH7Y,fitness_wellness,0.00358,0,0.0,0.0179,-1,7,0.9999733,25.862015,-33.106106
Ugwb-rEUiDOpW2QCm1t4AaABAg,A3XSoedsH7Y,fitness_wellness,0.00858,0,0.0,0.0429,-1,9,0.99985504,24.301577,27.11372
Ugz3bhIrCobp9qqFhSx4AaABAg,AldMMpZTejY,fitness_wellness,0.015,0,0.0,0.075,-1,6,1.0,-12.139772,70.99372
Ugz2bLZzLCUAjKI4pJh4AaABAg,AldMMpZTejY,fitness_wellness,0.02904,0,0.0,0.1452,-1,8,0.71889776,-46.83079,13.72374
Ugxv9MLjIxXiHYur7Hp4AaABAg,AldMMpZTejY,fitness_wellness,0.0,0,0.0,0.0,-1,9,0.9977785,13.1343,-18.234255
UgwSeK7Znqsb4uaEk0R4AaABAg,AldMMpZTejY,fitness_wellness,0.01,0,0.0,0.05,-1,9,0.9974322,-24.477167,33.53682
UgzK96o6tv2sQu2J7vV4AaABAg,AldMMpZTejY,fitness_wellness,0.0,0,0.0,0.0,-1,9,0.9985477,-1.7588942,38.186962
Ugx84EnIBYGWlv9m0AJ4AaABAg,AldMMpZTejY,fitness_wellness,0.01096,0,0.0,0.0548,-1,9,1.0,23.597174,18.38362
UgwLz2Y59e9mzWYE4WB4AaABAg,AldMMpZTejY,fitness_wellness,0.02858,0,0.0,0.1429,-1,8,0.9999924,5.6523695,36.414013
UgykUC8F5zUOLcoF6WN4AaABAg,AldMMpZTejY,fitness_wellness,0.02724,0,0.0,0.1362,-1,5,1.0,52.207726,8.2306595
UgxZWTTmCIsWHjlV2yp4AaABAg,AldMMpZTejY,fitness_wellness,0.0238,0,0.0,0.119,-1,8,0.9917185,-25.049877,-23.900877
Ugza9_tXZBfKzMD5M9p4AaABAg,AldMMpZTejY,fitness_wellness,0.05152,0,0.0,0.2576,-1,6,0.99998474,24.50243,11.146141
UgxudkVTcVYqRDTOXyV4AaABAg,AldMMpZTejY,fitness_wellness,0.01714,0,0.0,0.0857,-1,6,0.99832296,6.0148706,51.00926
UgymeFqrwmChN4sRGeF4AaABAg,AldMMpZTejY,fitness_wellness,0.09682,0,0.0,0.4841,-1,8,0.8826989,2.2692285,49.794895
UgysSBOucq3VTSEfGzB4AaABAg,AldMMpZTejY,fitness_wellness,0.0349999999999999,0,0.0,0.175,-1,7,0.9999771,42.80999,-3.7694387
Ugx-8bYPpCZYzuDjpqB4AaABAg,AldMMpZTejY,fitness_wellness,0.0,0,0.0,0.0,-1,9,0.54236066,14.068685,-21.614342
UgzJc_guzGotOXDYAtd4AaABAg,AldMMpZTejY,fitness_wellness,0.01142,0,0.0,0.0571,-1,9,0.99096966,8.082968,21.620556
Ugxc2sOZ_bZSMtbfbH94AaABAg,AldMMpZTejY,fitness_wellness,0.0,0,0.0,0.0,-1,4,1.0,82.76137,5.7209983
UgzFpGe2aUU2A3GV8Ah4AaABAg,AldMMpZTejY,fitness_wellness,0.0238,0,0.0,0.119,-1,8,0.9971431,-34.199207,15.069964
UgzjHnRaFleDexQPuAl4AaABAg,AldMMpZTejY,fitness_wellness,0.0,0,0.0,0.0,-1,5,1.0,62.290882,28.108799
Ugw5fEd8uPq4klwR8Wp4AaABAg,AldMMpZTejY,fitness_wellness,0.00572,0,0.0,0.0286,-1,8,0.9966297,-1.7161453,38.94298
Ugwa_CIm_XOl8WAYnP94AaABAg,AldMMpZTejY,fitness_wellness,0.0,0,0.0,0.0,10,5,1.0,65.17444,-6.50304
UgyJ6aD_sHApzdAwR6Z4AaABAg,AldMMpZTejY,fitness_wellness,0.0,0,0.0,0.0,-1,6,0.9239179,2.4900875,49.294975
UgwobkNpEQcg7Accq6B4AaABAg,AldMMpZTejY,fitness_wellness,0.0,0,0.0,0.0,-1,9,1.0,12.827517,-18.210594
UgwVDglW4sdgKeTTujF4AaABAg,AldMMpZTejY,fitness_wellness,0.01428,0,0.0,0.0714,-1,7,0.9816164,20.260954,-5.2666225
UgxOC-kXSnt9DJqDe3F4AaABAg,AldMMpZTejY,fitness_wellness,0.01642,0,0.0,0.0821,-1,6,0.99419945,25.61495,11.425633
